Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Description Filename,Resolution,Comments Filename
ZOOKEEPER-3159,Flaky: ClientRequestTimeoutTest.testClientRequestTimeout,https://issues.apache.org/jira/browse/ZOOKEEPER-3159,"flaky, flaky-test, pull-request-available",12310801,Closed,apache_jira_description_comments/ZOOKEEPER-3159_description.txt,Fixed,apache_jira_description_comments/ZOOKEEPER-3159_comments.txt
FLUME-3158,Upgrade surefire version and config,https://issues.apache.org/jira/browse/FLUME-3158,,12311321,Resolved,apache_jira_description_comments/FLUME-3158_description.txt,Fixed,apache_jira_description_comments/FLUME-3158_comments.txt
KUDU-2576,TlsSocketTest.TestRecvFailure is flaky,https://issues.apache.org/jira/browse/KUDU-2576,,12319523,Resolved,apache_jira_description_comments/KUDU-2576_description.txt,Fixed,apache_jira_description_comments/KUDU-2576_comments.txt
KUDU-3425,TabletHistoryGcITest.TestSnapshotScanBeforeAHM fails intermittently,https://issues.apache.org/jira/browse/KUDU-3425,,12319523,Resolved,apache_jira_description_comments/KUDU-3425_description.txt,Fixed,apache_jira_description_comments/KUDU-3425_comments.txt
FLUME-1562,"TestLoadBalancingSinkProcessor.testRoundRobinBackoffFailureRecovery is flaky, fails every once in a while...",https://issues.apache.org/jira/browse/FLUME-1562,,12311321,Resolved,apache_jira_description_comments/FLUME-1562_description.txt,Fixed,apache_jira_description_comments/FLUME-1562_comments.txt
BEAM-12672,Update all Precommits to rerun failed tests K times.,https://issues.apache.org/jira/browse/BEAM-12672,,12319527,Resolved,apache_jira_description_comments/BEAM-12672_description.txt,Fixed,apache_jira_description_comments/BEAM-12672_comments.txt
HBASE-24594,testReplicationStatusSink last applied op ts comparison failure,https://issues.apache.org/jira/browse/HBASE-24594,,12310753,Resolved,apache_jira_description_comments/HBASE-24594_description.txt,Fixed,apache_jira_description_comments/HBASE-24594_comments.txt
HBASE-6109,Improve RIT performances during assignment on large clusters,https://issues.apache.org/jira/browse/HBASE-6109,,12310753,Closed,apache_jira_description_comments/HBASE-6109_description.txt,Fixed,apache_jira_description_comments/HBASE-6109_comments.txt
IGNITE-10087,IgniteClientReconnectMassiveShutdownTest.testMassiveServersShutdown1 is flaky in master,https://issues.apache.org/jira/browse/IGNITE-10087,MakeTeamcityGreenAgain,12315922,Resolved,apache_jira_description_comments/IGNITE-10087_description.txt,Fixed,apache_jira_description_comments/IGNITE-10087_comments.txt
BEAM-12653,Dataflow validatesRunnerV2TestStreaming broken due to very flaky containers,https://issues.apache.org/jira/browse/BEAM-12653,,12319527,Resolved,apache_jira_description_comments/BEAM-12653_description.txt,Fixed,apache_jira_description_comments/BEAM-12653_comments.txt
HDFS-15989,Split TestBalancer into two classes,https://issues.apache.org/jira/browse/HDFS-15989,pull-request-available,12310942,Resolved,apache_jira_description_comments/HDFS-15989_description.txt,Fixed,apache_jira_description_comments/HDFS-15989_comments.txt
HADOOP-13395,Enhance TestKMSAudit,https://issues.apache.org/jira/browse/HADOOP-13395,,12310240,Resolved,apache_jira_description_comments/HADOOP-13395_description.txt,Fixed,apache_jira_description_comments/HADOOP-13395_comments.txt
MESOS-1013,ExamplesTest.JavaLog is flaky,https://issues.apache.org/jira/browse/MESOS-1013,"flaky, mesosphere",12311242,Resolved,apache_jira_description_comments/MESOS-1013_description.txt,Fixed,apache_jira_description_comments/MESOS-1013_comments.txt
TWILL-142,Add longer time for timeout in EchoServerTestRun to check whether the restart successful,https://issues.apache.org/jira/browse/TWILL-142,,12315020,Resolved,apache_jira_description_comments/TWILL-142_description.txt,Fixed,apache_jira_description_comments/TWILL-142_comments.txt
MESOS-6825,Increase default allocation_interval for tests,https://issues.apache.org/jira/browse/MESOS-6825,mesosphere,12311242,Open,apache_jira_description_comments/MESOS-6825_description.txt,,apache_jira_description_comments/MESOS-6825_comments.txt
HBASE-27162,TestReplicationValueCompressedWAL is flaky,https://issues.apache.org/jira/browse/HBASE-27162,,12310753,Open,apache_jira_description_comments/HBASE-27162_description.txt,,apache_jira_description_comments/HBASE-27162_comments.txt
HBASE-18587,Fix Flaky TestFileIOEngine,https://issues.apache.org/jira/browse/HBASE-18587,,12310753,Resolved,apache_jira_description_comments/HBASE-18587_description.txt,Fixed,apache_jira_description_comments/HBASE-18587_comments.txt
SAMZA-2545,Fix testBatchOperationTriggeredByBatchSize flakiness,https://issues.apache.org/jira/browse/SAMZA-2545,,12314526,Closed,apache_jira_description_comments/SAMZA-2545_description.txt,Fixed,apache_jira_description_comments/SAMZA-2545_comments.txt
ZEPPELIN-784,DepInterpreterTest.testDefault - depends on network ,https://issues.apache.org/jira/browse/ZEPPELIN-784,"beginner, flaky-test",12316221,Closed,apache_jira_description_comments/ZEPPELIN-784_description.txt,Abandoned,apache_jira_description_comments/ZEPPELIN-784_comments.txt
CASSANDRA-17674,Test failure: org.apache.cassandra.distributed.upgrade.DropCompactStorageTest.testDropCompactStorage,https://issues.apache.org/jira/browse/CASSANDRA-17674,,12310865,Open,apache_jira_description_comments/CASSANDRA-17674_description.txt,,apache_jira_description_comments/CASSANDRA-17674_comments.txt
MESOS-8872,OperationReconciliationTest.AgentPendingOperationAfterMasterFailover is flaky.,https://issues.apache.org/jira/browse/MESOS-8872,"flaky-test, mesosphere",12311242,Resolved,apache_jira_description_comments/MESOS-8872_description.txt,Fixed,apache_jira_description_comments/MESOS-8872_comments.txt
HIVE-26584,compressed_skip_header_footer_aggr.q is flaky,https://issues.apache.org/jira/browse/HIVE-26584,pull-request-available,12310843,Closed,apache_jira_description_comments/HIVE-26584_description.txt,Fixed,apache_jira_description_comments/HIVE-26584_comments.txt
GEODE-7513,PersistentColocatedPartitionedRegionDistributedTest.testFullTreeOfColocatedChildPRsWithMissingRegions fails with org.mockito.exceptions.verification.NoInteractionsWanted,https://issues.apache.org/jira/browse/GEODE-7513,flaky,12318420,Closed,apache_jira_description_comments/GEODE-7513_description.txt,Fixed,apache_jira_description_comments/GEODE-7513_comments.txt
ARTEMIS-2016,"Wait.waitFor is sometimes called with zero timeout (durationMillis), or with durationMillis < sleepMillis",https://issues.apache.org/jira/browse/ARTEMIS-2016,,12315920,Closed,apache_jira_description_comments/ARTEMIS-2016_description.txt,Fixed,apache_jira_description_comments/ARTEMIS-2016_comments.txt
CASSANDRA-16948,offline_tools_test.py::TestOfflineTools::test_sstableverify fails on 3.11,https://issues.apache.org/jira/browse/CASSANDRA-16948,,12310865,Resolved,apache_jira_description_comments/CASSANDRA-16948_description.txt,Fixed,apache_jira_description_comments/CASSANDRA-16948_comments.txt
HBASE-18376,Flaky exclusion doesn't appear to work in precommit,https://issues.apache.org/jira/browse/HBASE-18376,,12310753,Resolved,apache_jira_description_comments/HBASE-18376_description.txt,Fixed,apache_jira_description_comments/HBASE-18376_comments.txt
HBASE-9851,TestHBaseFsck.testQuarantineMissingHFile is flaky,https://issues.apache.org/jira/browse/HBASE-9851,,12310753,Closed,apache_jira_description_comments/HBASE-9851_description.txt,Fixed,apache_jira_description_comments/HBASE-9851_comments.txt
HIVE-19567,Fix flakiness in TestTriggers,https://issues.apache.org/jira/browse/HIVE-19567,,12310843,Closed,apache_jira_description_comments/HIVE-19567_description.txt,Fixed,apache_jira_description_comments/HIVE-19567_comments.txt
CASSANDRA-17335,Fix race condition bug during local session repair,https://issues.apache.org/jira/browse/CASSANDRA-17335,,12310865,Resolved,apache_jira_description_comments/CASSANDRA-17335_description.txt,Fixed,apache_jira_description_comments/CASSANDRA-17335_comments.txt
CASSANDRA-16781,Fix upgrade dtests (after cassandra-4.0 branch bumped to 4.0.1),https://issues.apache.org/jira/browse/CASSANDRA-16781,,12310865,Resolved,apache_jira_description_comments/CASSANDRA-16781_description.txt,Fixed,apache_jira_description_comments/CASSANDRA-16781_comments.txt
HIVE-22616,Disable PreCommit test org.apache.hadoop.hive.ql.TestMTQueries.testMTQueries1,https://issues.apache.org/jira/browse/HIVE-22616,,12310843,Closed,apache_jira_description_comments/HIVE-22616_description.txt,Fixed,apache_jira_description_comments/HIVE-22616_comments.txt
GEODE-5443,Stop the UITests pipeline from automatically running.,https://issues.apache.org/jira/browse/GEODE-5443,"pull-request-available, swat",12318420,Resolved,apache_jira_description_comments/GEODE-5443_description.txt,Fixed,apache_jira_description_comments/GEODE-5443_comments.txt
CURATOR-567,Remove some suspect calls to TestCleanState.closeAndTestClean,https://issues.apache.org/jira/browse/CURATOR-567,,12314425,Open,apache_jira_description_comments/CURATOR-567_description.txt,,apache_jira_description_comments/CURATOR-567_comments.txt
HDDS-3290,Remove deprecated RandomKeyGenerator,https://issues.apache.org/jira/browse/HDDS-3290,TriagePending,12321922,Open,apache_jira_description_comments/HDDS-3290_description.txt,,apache_jira_description_comments/HDDS-3290_comments.txt
HBASE-13831,TestHBaseFsck#testParallelHbck is flaky against hadoop 2.6+,https://issues.apache.org/jira/browse/HBASE-13831,,12310753,Closed,apache_jira_description_comments/HBASE-13831_description.txt,Fixed,apache_jira_description_comments/HBASE-13831_comments.txt
NIFI-10631,TestHBase_2_ClientService.testScan uses non-deterministic HashMap ,https://issues.apache.org/jira/browse/NIFI-10631,,12316020,Resolved,apache_jira_description_comments/NIFI-10631_description.txt,Fixed,apache_jira_description_comments/NIFI-10631_comments.txt
CASSANDRA-15626,Need microsecond precision for dropped columns so we can avoid timestamp issues,https://issues.apache.org/jira/browse/CASSANDRA-15626,,12310865,Resolved,apache_jira_description_comments/CASSANDRA-15626_description.txt,Not A Problem,apache_jira_description_comments/CASSANDRA-15626_comments.txt
HBASE-24161,[flakey test] locking.TestEntityLocks.testEntityLockTimeout,https://issues.apache.org/jira/browse/HBASE-24161,,12310753,Resolved,apache_jira_description_comments/HBASE-24161_description.txt,Fixed,apache_jira_description_comments/HBASE-24161_comments.txt
ARROW-15493,[C++][Gandiva] Uninitialized data member causes random gandiva-filter-test failures,https://issues.apache.org/jira/browse/ARROW-15493,pull-request-available,12319525,Resolved,apache_jira_description_comments/ARROW-15493_description.txt,Fixed,apache_jira_description_comments/ARROW-15493_comments.txt
MESOS-8124,PosixRLimitsIsolatorTest.TaskExceedingLimit is flaky.,https://issues.apache.org/jira/browse/MESOS-8124,flaky-test,12311242,Open,apache_jira_description_comments/MESOS-8124_description.txt,,apache_jira_description_comments/MESOS-8124_comments.txt
GEODE-7138,CI failure: ClientServerTransactionFailoverWithMixedVersionServersDistributedTest > clientTransactionOperationsAreNotLostIfTransactionIsOnRolledServer,https://issues.apache.org/jira/browse/GEODE-7138,"GeodeCommons, flaky",12318420,Reopened,apache_jira_description_comments/GEODE-7138_description.txt,,apache_jira_description_comments/GEODE-7138_comments.txt
GEODE-4803,CI: ConcurrentDeployDUnitTest fails intermittently,https://issues.apache.org/jira/browse/GEODE-4803,"ci, pull-request-available, swat",12318420,Closed,apache_jira_description_comments/GEODE-4803_description.txt,Fixed,apache_jira_description_comments/GEODE-4803_comments.txt
BEAM-12694,DICOMIoIntegrationTest flaky due to store ID (Python PreCommit),https://issues.apache.org/jira/browse/BEAM-12694,"currently-failing, flake, flaky",12319527,Resolved,apache_jira_description_comments/BEAM-12694_description.txt,Fixed,apache_jira_description_comments/BEAM-12694_comments.txt
BEAM-5692,Potential deadlock in Python Portable Runner causing PreCommit flakes ,https://issues.apache.org/jira/browse/BEAM-5692,,12319527,Resolved,apache_jira_description_comments/BEAM-5692_description.txt,Fixed,apache_jira_description_comments/BEAM-5692_comments.txt
ZEPPELIN-4860,Non-determenistic results in SparqlJenaEngineTest,https://issues.apache.org/jira/browse/ZEPPELIN-4860,,12316221,Closed,apache_jira_description_comments/ZEPPELIN-4860_description.txt,Fixed,apache_jira_description_comments/ZEPPELIN-4860_comments.txt
KUDU-3432,TableKeyRangeTest.TestGetTableKeyRange is flaky,https://issues.apache.org/jira/browse/KUDU-3432,,12319523,Resolved,apache_jira_description_comments/KUDU-3432_description.txt,Fixed,apache_jira_description_comments/KUDU-3432_comments.txt
NIFI-10837,TestXMLReader.testAttributePrefix,https://issues.apache.org/jira/browse/NIFI-10837,,12316020,Open,apache_jira_description_comments/NIFI-10837_description.txt,,apache_jira_description_comments/NIFI-10837_comments.txt
BEAM-7461,[beam_PostCommit_SQL] [TestPubsub.checkIfAnySubscriptionExists] DEADLINE_EXCEEDED: PubsubGrpcClient.listSubscriptions,https://issues.apache.org/jira/browse/BEAM-7461,"Done, currently-failing, flake, flaky-test",12319527,Resolved,apache_jira_description_comments/BEAM-7461_description.txt,Fixed,apache_jira_description_comments/BEAM-7461_comments.txt
KUDU-2699,kudu-tidy-bot job no longer running the build,https://issues.apache.org/jira/browse/KUDU-2699,,12319523,Resolved,apache_jira_description_comments/KUDU-2699_description.txt,Fixed,apache_jira_description_comments/KUDU-2699_comments.txt
HBASE-6175,TestFSUtils flaky on hdfs getFileStatus method,https://issues.apache.org/jira/browse/HBASE-6175,,12310753,Closed,apache_jira_description_comments/HBASE-6175_description.txt,Fixed,apache_jira_description_comments/HBASE-6175_comments.txt
SUREFIRE-1202,"Allow rerunFailingTestsCount, skipAfterFailureCount together",https://issues.apache.org/jira/browse/SUREFIRE-1202,,12317927,Closed,apache_jira_description_comments/SUREFIRE-1202_description.txt,Fixed,apache_jira_description_comments/SUREFIRE-1202_comments.txt
GEODE-5971,Refactor gfsh commands to extend SingleGfshCommand and return ResultModel,https://issues.apache.org/jira/browse/GEODE-5971,pull-request-available,12318420,Closed,apache_jira_description_comments/GEODE-5971_description.txt,Fixed,apache_jira_description_comments/GEODE-5971_comments.txt
IMPALA-12239,BitWidthZeroRepeated seems to be flaky,https://issues.apache.org/jira/browse/IMPALA-12239,broken-build,12321021,Resolved,apache_jira_description_comments/IMPALA-12239_description.txt,Fixed,apache_jira_description_comments/IMPALA-12239_comments.txt
HDDS-2648,TestOzoneManagerDoubleBufferWithOMResponse,https://issues.apache.org/jira/browse/HDDS-2648,pull-request-available,12321922,Resolved,apache_jira_description_comments/HDDS-2648_description.txt,Fixed,apache_jira_description_comments/HDDS-2648_comments.txt
IMPALA-5837,TestImpalaShell.test_cancellation fails on ASAN build:  Could not execute command: select sleep(10000),https://issues.apache.org/jira/browse/IMPALA-5837,flaky,12321021,Resolved,apache_jira_description_comments/IMPALA-5837_description.txt,Cannot Reproduce,apache_jira_description_comments/IMPALA-5837_comments.txt
IGNITE-5965,Ignite Basic: Flaky failure of  GridServiceProcessorMultiNodeConfigSelfTest.testDeployOnEachNodeUpdateTopology,https://issues.apache.org/jira/browse/IGNITE-5965,MakeTeamcityGreenAgain,12315922,Resolved,apache_jira_description_comments/IGNITE-5965_description.txt,Fixed,apache_jira_description_comments/IGNITE-5965_comments.txt
NIFI-10856,Tests in TestSegmentContent use non-deterministic HashSet,https://issues.apache.org/jira/browse/NIFI-10856,,12316020,Resolved,apache_jira_description_comments/NIFI-10856_description.txt,Fixed,apache_jira_description_comments/NIFI-10856_comments.txt
IMPALA-10576,Failing test_grant_revoke_with_role on ASAN builds,https://issues.apache.org/jira/browse/IMPALA-10576,,12321021,Open,apache_jira_description_comments/IMPALA-10576_description.txt,,apache_jira_description_comments/IMPALA-10576_comments.txt
KUDU-2665,BlockManagerStressTest.StressTest is extremely flaky,https://issues.apache.org/jira/browse/KUDU-2665,,12319523,Resolved,apache_jira_description_comments/KUDU-2665_description.txt,Fixed,apache_jira_description_comments/KUDU-2665_comments.txt
GEODE-3673,LuceneIndexCommandsDUnitTest should be refactor to use test rules,https://issues.apache.org/jira/browse/GEODE-3673,,12318420,Closed,apache_jira_description_comments/GEODE-3673_description.txt,Fixed,apache_jira_description_comments/GEODE-3673_comments.txt
GEODE-7248,PersistentPartitionedRegionWithRedundancyDUnitTest > testGetDataDelayDueToRecoveryAfterServerShutdown  failed,https://issues.apache.org/jira/browse/GEODE-7248,pull-request-available,12318420,Closed,apache_jira_description_comments/GEODE-7248_description.txt,Fixed,apache_jira_description_comments/GEODE-7248_comments.txt
IMPALA-10888,getPartitionsByNames should return partitions sorted by name,https://issues.apache.org/jira/browse/IMPALA-10888,,12321021,Resolved,apache_jira_description_comments/IMPALA-10888_description.txt,Fixed,apache_jira_description_comments/IMPALA-10888_comments.txt
HBASE-7384,Introducing waitForCondition function into test cases,https://issues.apache.org/jira/browse/HBASE-7384,test,12310753,Closed,apache_jira_description_comments/HBASE-7384_description.txt,Fixed,apache_jira_description_comments/HBASE-7384_comments.txt
HBASE-4758,[89-fb] Make test methods independent in TestMasterTransitions,https://issues.apache.org/jira/browse/HBASE-4758,,12310753,Closed,apache_jira_description_comments/HBASE-4758_description.txt,Fixed,apache_jira_description_comments/HBASE-4758_comments.txt
BEAM-9779,HL7v2IOWriteIT is flaky,https://issues.apache.org/jira/browse/BEAM-9779,,12319527,Resolved,apache_jira_description_comments/BEAM-9779_description.txt,Fixed,apache_jira_description_comments/BEAM-9779_comments.txt
MESOS-9521,MasterAPITest.OperationUpdatesUponAgentGone is flaky,https://issues.apache.org/jira/browse/MESOS-9521,"flaky, flaky-test, foundations",12311242,Resolved,apache_jira_description_comments/MESOS-9521_description.txt,Fixed,apache_jira_description_comments/MESOS-9521_comments.txt
SOLR-13101,Shared storage via a new SHARED replica type,https://issues.apache.org/jira/browse/SOLR-13101,,12310230,Resolved,apache_jira_description_comments/SOLR-13101_description.txt,Won't Fix,apache_jira_description_comments/SOLR-13101_comments.txt
NIFI-10743,TestHBase_1_1_2_ClientService.testScan uses non-deterministic HashMap ,https://issues.apache.org/jira/browse/NIFI-10743,,12316020,Resolved,apache_jira_description_comments/NIFI-10743_description.txt,Fixed,apache_jira_description_comments/NIFI-10743_comments.txt
BEAM-12320,PubsubTableProviderIT.testSQLSelectsArrayAttributes[0] failing in SQL PostCommit,https://issues.apache.org/jira/browse/BEAM-12320,"flake, sickbay",12319527,Open,apache_jira_description_comments/BEAM-12320_description.txt,,apache_jira_description_comments/BEAM-12320_comments.txt
HBASE-22236,AsyncNonMetaRegionLocator should not cache HRegionLocation with null location,https://issues.apache.org/jira/browse/HBASE-22236,,12310753,Resolved,apache_jira_description_comments/HBASE-22236_description.txt,Fixed,apache_jira_description_comments/HBASE-22236_comments.txt
YARN-9025,TestFairScheduler#testChildMaxResources is flaky,https://issues.apache.org/jira/browse/YARN-9025,,12313722,Resolved,apache_jira_description_comments/YARN-9025_description.txt,Fixed,apache_jira_description_comments/YARN-9025_comments.txt
GEODE-8172,CI failure: ParallelWANPersistenceEnabledGatewaySenderOffHeapDUnitTest.testpersistentWanGateway_restartSenderWithCleanQueues_expectNoEventsReceived,https://issues.apache.org/jira/browse/GEODE-8172,,12318420,Closed,apache_jira_description_comments/GEODE-8172_description.txt,Fixed,apache_jira_description_comments/GEODE-8172_comments.txt
GEODE-7319,BucketRegionTest > invokeDestroyCallbacksDoesNotInvokeCallbacksIfPartitionedRegionIsNotInitialized FAILED,https://issues.apache.org/jira/browse/GEODE-7319,"flaky, needs-review, pull-request-available",12318420,Closed,apache_jira_description_comments/GEODE-7319_description.txt,Fixed,apache_jira_description_comments/GEODE-7319_comments.txt
BEAM-4445,Filter pre-commit triggering based on touched files,https://issues.apache.org/jira/browse/BEAM-4445,beam-site-automation-reliability,12319527,Resolved,apache_jira_description_comments/BEAM-4445_description.txt,Fixed,apache_jira_description_comments/BEAM-4445_comments.txt
GEODE-5065,DataSerializerPropagationDUnitTest.testServerUpFirstClientLater is flaky,https://issues.apache.org/jira/browse/GEODE-5065,pull-request-available,12318420,Closed,apache_jira_description_comments/GEODE-5065_description.txt,Fixed,apache_jira_description_comments/GEODE-5065_comments.txt
AMQ-8169,StompNIOSSLTest test fails with more recent JDK 8 versions,https://issues.apache.org/jira/browse/AMQ-8169,,12311210,Resolved,apache_jira_description_comments/AMQ-8169_description.txt,Fixed,apache_jira_description_comments/AMQ-8169_comments.txt
GEODE-7604,QueryConfigurationServiceConstraintsDistributedTest,https://issues.apache.org/jira/browse/GEODE-7604,GeodeCommons,12318420,Resolved,apache_jira_description_comments/GEODE-7604_description.txt,Fixed,apache_jira_description_comments/GEODE-7604_comments.txt
IGNITE-9627,TcpCommunicationSpiSkipMessageSendTest.testClientSegmented is flaky in master,https://issues.apache.org/jira/browse/IGNITE-9627,MakeTeamcityGreenAgain,12315922,Resolved,apache_jira_description_comments/IGNITE-9627_description.txt,Fixed,apache_jira_description_comments/IGNITE-9627_comments.txt
OOZIE-3148,Rerun Failing Tests through Maven surefire,https://issues.apache.org/jira/browse/OOZIE-3148,,12311620,Closed,apache_jira_description_comments/OOZIE-3148_description.txt,Fixed,apache_jira_description_comments/OOZIE-3148_comments.txt
IGNITE-10437,GridCacheWriteBehindStoreMultithreadedSelfTest.testFlushFromTheSameThreadWithCoalescing is flaky,https://issues.apache.org/jira/browse/IGNITE-10437,MakeTeamcityGreenAgain,12315922,Resolved,apache_jira_description_comments/IGNITE-10437_description.txt,Fixed,apache_jira_description_comments/IGNITE-10437_comments.txt
GOBBLIN-1288,Update CHANGELOG,https://issues.apache.org/jira/browse/GOBBLIN-1288,,12321020,Resolved,apache_jira_description_comments/GOBBLIN-1288_description.txt,Fixed,apache_jira_description_comments/GOBBLIN-1288_comments.txt
HDDS-1410,TestSCMNodeMetrics is flaky,https://issues.apache.org/jira/browse/HDDS-1410,ozone-flaky-test,12321922,Resolved,apache_jira_description_comments/HDDS-1410_description.txt,Fixed,apache_jira_description_comments/HDDS-1410_comments.txt
IMPALA-8168,On S3 Sentry HDFS sync should be disabled,https://issues.apache.org/jira/browse/IMPALA-8168,,12321021,Resolved,apache_jira_description_comments/IMPALA-8168_description.txt,Fixed,apache_jira_description_comments/IMPALA-8168_comments.txt
HUDI-786,InlineFileSystem.read API should ensure content beyond inline length gets an EOF,https://issues.apache.org/jira/browse/HUDI-786,"bug-bash-0.6.0, pull-request-available",12322822,Resolved,apache_jira_description_comments/HUDI-786_description.txt,Fixed,apache_jira_description_comments/HUDI-786_comments.txt
FLINK-11826,Kafka09ITCase.testRateLimitedConsumer fails on Travis,https://issues.apache.org/jira/browse/FLINK-11826,"pull-request-available, test-stability",12315522,Closed,apache_jira_description_comments/FLINK-11826_description.txt,Fixed,apache_jira_description_comments/FLINK-11826_comments.txt
IMPALA-2537,Modify EE tests to use a unique table name so they could be executed in parallel,https://issues.apache.org/jira/browse/IMPALA-2537,ramp-up,12321021,Resolved,apache_jira_description_comments/IMPALA-2537_description.txt,Fixed,apache_jira_description_comments/IMPALA-2537_comments.txt
IMPALA-2721,impala-master-code-coverage-cdh5 breakage,https://issues.apache.org/jira/browse/IMPALA-2721,"broken-build, test-infra",12321021,Resolved,apache_jira_description_comments/IMPALA-2721_description.txt,Fixed,apache_jira_description_comments/IMPALA-2721_comments.txt
NIFI-10783,TestCompareFuzzyHash.testTLSHCompareFuzzyHashMultipleMatches uses non-deterministic HashMap ,https://issues.apache.org/jira/browse/NIFI-10783,,12316020,Resolved,apache_jira_description_comments/NIFI-10783_description.txt,Fixed,apache_jira_description_comments/NIFI-10783_comments.txt
GEODE-974,CI Failure: PersistentPartitionedRegionDUnitTest.testRevokeBeforeStartup failed with AssertionError,https://issues.apache.org/jira/browse/GEODE-974,"CI, Flaky, pull-request-available",12318420,Reopened,apache_jira_description_comments/GEODE-974_description.txt,Fixed,apache_jira_description_comments/GEODE-974_comments.txt
ZOOKEEPER-3542,X509UtilTest#testClientRenegotiationFails is flaky on JDK8 + linux on machines with 2 cores,https://issues.apache.org/jira/browse/ZOOKEEPER-3542,pull-request-available,12310801,Closed,apache_jira_description_comments/ZOOKEEPER-3542_description.txt,Fixed,apache_jira_description_comments/ZOOKEEPER-3542_comments.txt
KNOX-2638,Shiro propererties are missing after topology deployment,https://issues.apache.org/jira/browse/KNOX-2638,,12314427,Resolved,apache_jira_description_comments/KNOX-2638_description.txt,Fixed,apache_jira_description_comments/KNOX-2638_comments.txt
GEODE-2730,Refactor ServerStarterRule and LocatorStarterRule,https://issues.apache.org/jira/browse/GEODE-2730,,12318420,Closed,apache_jira_description_comments/GEODE-2730_description.txt,Won't Fix,apache_jira_description_comments/GEODE-2730_comments.txt
KARAF-6042,WebSocketExampleTest is flaky,https://issues.apache.org/jira/browse/KARAF-6042,,12311140,Resolved,apache_jira_description_comments/KARAF-6042_description.txt,Fixed,apache_jira_description_comments/KARAF-6042_comments.txt
BEAM-10871,Add deidentify for FhirIO connector,https://issues.apache.org/jira/browse/BEAM-10871,Clarified,12319527,Resolved,apache_jira_description_comments/BEAM-10871_description.txt,Fixed,apache_jira_description_comments/BEAM-10871_comments.txt
ZOOKEEPER-3651,NettyServerCnxnFactoryTest is flaky,https://issues.apache.org/jira/browse/ZOOKEEPER-3651,pull-request-available,12310801,Closed,apache_jira_description_comments/ZOOKEEPER-3651_description.txt,Fixed,apache_jira_description_comments/ZOOKEEPER-3651_comments.txt
GEODE-7798,CI: org.apache.geode.redis.PubSubTest  failed  intermittently on Windows,https://issues.apache.org/jira/browse/GEODE-7798,,12318420,Closed,apache_jira_description_comments/GEODE-7798_description.txt,Fixed,apache_jira_description_comments/GEODE-7798_comments.txt
GEODE-7360,CqSecurityExecutionContextTamperingDistributedTest > executionContextShouldNotBeModifiableForCqQueriesWithMethodInvocations is flaky,https://issues.apache.org/jira/browse/GEODE-7360,GeodeCommons,12318420,Closed,apache_jira_description_comments/GEODE-7360_description.txt,Fixed,apache_jira_description_comments/GEODE-7360_comments.txt
IGNITE-18708,ItGeneratedRestClientTest.updateTheSameNodeConfiguration() is flaky,https://issues.apache.org/jira/browse/IGNITE-18708,ignite-3,12315922,Resolved,apache_jira_description_comments/IGNITE-18708_description.txt,Fixed,apache_jira_description_comments/IGNITE-18708_comments.txt
HADOOP-17608,Fix TestKMS failure,https://issues.apache.org/jira/browse/HADOOP-17608,"flaky-test, pull-request-available",12310240,Resolved,apache_jira_description_comments/HADOOP-17608_description.txt,Fixed,apache_jira_description_comments/HADOOP-17608_comments.txt
SOLR-11904,IndexFetcher Http client requests are unauthenticated,https://issues.apache.org/jira/browse/SOLR-11904,"BasicAuth, Security",12310230,Closed,apache_jira_description_comments/SOLR-11904_description.txt,Fixed,apache_jira_description_comments/SOLR-11904_comments.txt
FLUME-2936,KafkaSource tests arbitrarily fail ,https://issues.apache.org/jira/browse/FLUME-2936,,12311321,Resolved,apache_jira_description_comments/FLUME-2936_description.txt,Fixed,apache_jira_description_comments/FLUME-2936_comments.txt
BEAM-10474,Failure / flake in DisplayDataTest > test_value_provider_display_data,https://issues.apache.org/jira/browse/BEAM-10474,"flake, flaky-test",12319527,Resolved,apache_jira_description_comments/BEAM-10474_description.txt,Fixed,apache_jira_description_comments/BEAM-10474_comments.txt
GEODE-7902,CI Failure: DeploymentManagementRedployDUnitTest.redeployJarsWithNewVersionsOfFunctionsAndMultipleLocators Assertion Failure,https://issues.apache.org/jira/browse/GEODE-7902,,12318420,Closed,apache_jira_description_comments/GEODE-7902_description.txt,Fixed,apache_jira_description_comments/GEODE-7902_comments.txt
BEAM-3605,Kinesis ShardReadersPoolTest shouldForgetClosedShardIterator failure,https://issues.apache.org/jira/browse/BEAM-3605,"flake, sickbay",12319527,Resolved,apache_jira_description_comments/BEAM-3605_description.txt,Fixed,apache_jira_description_comments/BEAM-3605_comments.txt
HBASE-27169,TestSeparateClientZKCluster is flaky,https://issues.apache.org/jira/browse/HBASE-27169,,12310753,Resolved,apache_jira_description_comments/HBASE-27169_description.txt,Fixed,apache_jira_description_comments/HBASE-27169_comments.txt
BEAM-6445,Improve Release Process,https://issues.apache.org/jira/browse/BEAM-6445,,12319527,Resolved,apache_jira_description_comments/BEAM-6445_description.txt,Fixed,apache_jira_description_comments/BEAM-6445_comments.txt
