Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),Category,Status,PR Link,Notes
https://github.com/apache/druid,4b0d1b3488add75097532f25c8bbbcb35daa4987,processing,org.apache.druid.math.expr.ParserTest.testSimpleAdditivityOp2,ID,Accepted,https://github.com/apache/druid/pull/15318,
https://github.com/apache/druid,4b0d1b3488add75097532f25c8bbbcb35daa4987,processing,org.apache.druid.math.expr.ParserTest.testSimpleLogicalOps1,ID,Accepted,https://github.com/apache/druid/pull/15318,
https://github.com/apache/druid,4b0d1b3488add75097532f25c8bbbcb35daa4987,processing,org.apache.druid.math.expr.ParserTest.testSimpleMultiplicativeOp1,ID,Accepted,https://github.com/apache/druid/pull/15318,
https://github.com/apache/druid,ad32f8458670339808a3136a9578a10a52b8394f,extensions-core/histogram,org.apache.druid.query.aggregation.histogram.ApproximateHistogramAggregatorTest.testFinalize,ID,Accepted,https://github.com/apache/druid/pull/15364,
https://github.com/apache/druid,50963edcae70150f13520b619f167512d951a71b,extension/s3-extensions,org.apache.druid.storage.s3.S3DataSegmentPusherConfigTest.testSerialization,ID,Accepted,https://github.com/apache/druid/pull/15207,
https://github.com/apache/druid,50963edcae70150f13520b619f167512d951a71b,extension/s3-extensions,org.apache.druid.storage.s3.S3DataSegmentPusherConfigTest.testSerializationWithDefaults,ID,Accepted,https://github.com/apache/druid/pull/15317,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_AddExtension,NIO,Accepted,https://github.com/apache/dubbo/pull/6953,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_AddExtension_Adaptive,NIO,Accepted,https://github.com/apache/dubbo/pull/8467,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_AddExtension_NoExtend,NIO,Accepted,https://github.com/apache/dubbo/pull/8467,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_replaceExtension,NIO,Accepted,https://github.com/apache/dubbo/pull/6953,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_replaceExtension_Adaptive,NIO,Accepted,https://github.com/apache/dubbo/pull/6953,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-serialization/dubbo-serialization-fst,org.apache.dubbo.common.serialize.fst.FstObjectInputTest.testEmptyByteArrayForEmptyInput,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/2815,
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testInternalThreadLocal,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/issues/13359
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testInternalThreadLocalMapExpand,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/issues/13359
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testMultiThreadSetAndGet,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/issues/13359
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testOnRemove,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/issues/13359
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testPerformance,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/issues/13359
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testPerformanceTradition,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/issues/13359
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testRemove,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/issues/13359
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testRemoveAll,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/issues/13359
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testSetAndGet,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/issues/13359
https://github.com/apache/dubbo,1f84cdcfede5ec9843ecebf39a25d9b995b8098b,dubbo-common,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.testSize,NIO;OD-Vic,Accepted,https://github.com/apache/dubbo/pull/13361,https://github.com/apache/dubbo/pull/6939 fixed NIO;https://github.com/apache/dubbo/pull/9265 fixed OD-Vic polluted by testSetAndGet; testRemove; testRemoveAll; https://github.com/apache/dubbo/pull/13361 fixed OD-Vic polluted by testConstructionWithIndex
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.threadpool.support.eager.TaskQueueTest.testOffer2,OD,Accepted,https://github.com/apache/dubbo/pull/14896,https://github.com/TestingResearchIllinois/idoft/issues/5
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.threadpool.support.eager.TaskQueueTest.testOffer3,OD,Accepted,https://github.com/apache/dubbo/pull/14896,https://github.com/TestingResearchIllinois/idoft/issues/5
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.threadpool.support.eager.TaskQueueTest.testOffer4,OD,Accepted,https://github.com/apache/dubbo/pull/14896,https://github.com/TestingResearchIllinois/idoft/issues/5
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.utils.DubboAppenderTest.testAppend,OD,Accepted,https://github.com/apache/dubbo/pull/14900,https://github.com/TestingResearchIllinois/idoft/issues/5
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-common,org.apache.dubbo.common.utils.DubboAppenderTest.testAvailable,UD,Accepted,https://github.com/apache/dubbo/pull/14900,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.testArrayToCollection,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.testCollectionToArray,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.testListPojoListPojo,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.testMapField,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.testPojoList,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.testPublicField,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.testRealizeLinkedList,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.testStackOverflow,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_has_no_nullary_constructor_pojo,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_LoopPojoInList,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_LoopPojoInMap,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_Loop_pojo,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_Map_List_pojo,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_pojo,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_PojoArray,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_PojoInList,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_simpleCollection,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_total,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,5349c13a36d277a090e1dc68fbe7c3b46d78fc90,dubbo-common,org.apache.dubbo.common.utils.PojoUtilsTest.test_total_Array,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/9987,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.ServiceConfigTest.testProxy,NIO,Accepted,https://github.com/apache/dubbo/pull/7108,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-registry/dubbo-registry-default,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testDestoryRegistry,OD,Accepted,https://github.com/apache/dubbo/pull/3849,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-registry/dubbo-registry-default,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride,OD,Accepted,https://github.com/apache/dubbo/pull/3849,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-registry/dubbo-registry-default,org.apache.dubbo.registry.dubbo.RegistryProtocolTest.testNotifyOverride_notmatch,OD,Accepted,https://github.com/apache/dubbo/pull/3849,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-cluster,org.apache.dubbo.rpc.cluster.StickyTest.testMethodStickyNoCheck,NIO;OD-Vic,Accepted,https://github.com/apache/dubbo/pull/2807,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-cluster,org.apache.dubbo.rpc.cluster.StickyTest.testStickyNoCheck,NIO;OD-Vic,Accepted,https://github.com/apache/dubbo/pull/2807,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-api,org.apache.dubbo.rpc.filter.AccessLogFilterTest.testInvokeException,NIO,Accepted,https://github.com/apache/dubbo/pull/6993,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-api,org.apache.dubbo.rpc.filter.ExecuteLimitFilterTest.testExecuteLimitInvokeWitException,NIO,Accepted,https://github.com/apache/dubbo/pull/8401,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-api,org.apache.dubbo.rpc.RpcContextTest.testAsync,NIO,Accepted,https://github.com/apache/dubbo/pull/6314,
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-api,org.apache.dubbo.rpc.RpcContextTest.testObject,NIO,Accepted,https://github.com/apache/dubbo/pull/6997,
https://github.com/apache/dubbo-admin,efb7a8d92f5e3c38e7f29c25d3793b00583a113e,.,org.apache.dubbo.admin.common.util.UrlUtilsTest.testParamsMapToString,ID,Accepted,https://github.com/apache/dubbo-admin/pull/883,
https://github.com/apache/flink,23c9b5ac50d04d28a34a87c78eb2d3331c06b74b,flink-runtime,org.apache.flink.runtime.state.FileStateBackendMigrationTest.testKeyedMapStateAsIs,ID,Accepted,https://github.com/apache/flink/pull/23298,Merged commit from PR but did not merge PR
https://github.com/apache/flink,23c9b5ac50d04d28a34a87c78eb2d3331c06b74b,flink-streaming-java,org.apache.flink.streaming.api.graph.SlotAllocationTest.testCoOperation,ID,Accepted,https://github.com/apache/flink/pull/11187,
https://github.com/apache/flink,23c9b5ac50d04d28a34a87c78eb2d3331c06b74b,flink-streaming-java,org.apache.flink.streaming.api.graph.SlotAllocationTest.testUnion,ID,Accepted,https://github.com/apache/flink/pull/11187,
https://github.com/apache/flink,23c9b5ac50d04d28a34a87c78eb2d3331c06b74b,flink-streaming-java,org.apache.flink.streaming.api.graph.StreamingJobGraphGeneratorTest.testSlotSharingOnAllVerticesInSameSlotSharingGroupByDefaultDisabled,ID,Accepted,https://github.com/apache/flink/pull/11187,
https://github.com/apache/flink,23c9b5ac50d04d28a34a87c78eb2d3331c06b74b,flink-streaming-java,org.apache.flink.streaming.api.graph.StreamingJobGraphGeneratorTest.testSlotSharingOnAllVerticesInSameSlotSharingGroupByDefaultEnabled,ID,Accepted,https://github.com/apache/flink/pull/11187,
https://github.com/apache/flink,23c9b5ac50d04d28a34a87c78eb2d3331c06b74b,flink-connectors/flink-connector-hive,org.apache.flink.table.functions.hive.HiveGenericUDFTest.testMap,ID,Accepted,https://github.com/apache/flink/pull/11052,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testAccess,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testCommit,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testCreate,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,a585a73c3e02ac62350c136643a5e7f6095a3dbb,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testEncryptedReadWrite,OD,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testFsinfo,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testFsstat,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testGetattr,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testLookup,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testMkdir,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testPathconf,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testRead,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testReaddir,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testReaddirplus,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testReadlink,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testRemove,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testRename,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testRmdir,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testSetattr,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testSymlink,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testWrite,OD-Vic,Accepted,https://github.com/apache/hadoop/pull/6329,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-hdfs-project/hadoop-hdfs-nfs,org.apache.hadoop.hdfs.nfs.nfs3.TestViewfsWithNfs3.testNfsRenameSingleNN,NIO;OD-Vic,Accepted,https://github.com/apache/hadoop/pull/2724,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient,org.apache.hadoop.mapred.TestClientRedirect.testRedirect,NIO,Accepted,https://github.com/apache/hadoop/pull/2968,
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app,org.apache.hadoop.mapreduce.jobhistory.TestJobHistoryEventHandler.testSigTermedFunctionality,NIO,Accepted,https://github.com/apache/hadoop/pull/2499,
https://github.com/apache/hadoop,14cd969b6ea1898e9db6eeb9ea5292ec4558a706,hadoop-common-project/hadoop-common,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl.testInitFirstVerifyCallBacks,ID,Accepted,https://github.com/apache/hadoop/pull/1868,
https://github.com/apache/hadoop,14cd969b6ea1898e9db6eeb9ea5292ec4558a706,hadoop-common-project/hadoop-common,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl.testInitFirstVerifyStopInvokedImmediately,ID,Accepted,https://github.com/apache/hadoop/pull/1868,
https://github.com/apache/hadoop,14cd969b6ea1898e9db6eeb9ea5292ec4558a706,hadoop-common-project/hadoop-common,org.apache.hadoop.security.TestGroupsCaching.testNegativeGroupCaching,ID,Accepted,https://github.com/apache/hadoop/pull/1835,
https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a,hbase-server,org.apache.hadoop.hbase.master.cleaner.TestReplicationHFileCleaner.testIsFileDeletable,NIO,Accepted,https://github.com/apache/hbase/pull/2984,
https://github.com/apache/helix,917b786e4da9a615c5177f27256e170feae2298f,helix-rest,org.apache.helix.rest.server.json.cluster.TestClusterInfo.whenSerializingClusterInfo,ID,Accepted,https://github.com/apache/helix/pull/2297,
https://github.com/apache/helix,917b786e4da9a615c5177f27256e170feae2298f,helix-rest,org.apache.helix.rest.server.json.cluster.TestClusterTopology.whenSerializingClusterTopology,ID,Accepted,https://github.com/apache/helix/pull/2297,
https://github.com/apache/helix,917b786e4da9a615c5177f27256e170feae2298f,helix-rest,org.apache.helix.rest.server.json.instance.TestStoppableCheck.whenSerializingStoppableCheck,ID,Accepted,https://github.com/apache/helix/pull/2297,
https://github.com/apache/hive,90fa9064f2c6907fbe6237cb46d5937eebd8ea31,serde,org.apache.hadoop.hive.serde2.lazybinary.TestLazyBinarySerDe.testLazyBinarySerDe,ID,Accepted,https://github.com/apache/hive/pull/5527,
https://github.com/apache/hive,90fa9064f2c6907fbe6237cb46d5937eebd8ea31,serde,org.apache.hadoop.hive.serde2.lazybinary.TestLazyBinarySerDe2.testLazyBinarySerDe,ID,Accepted,https://github.com/apache/hive/pull/5527,
https://github.com/apache/hive,ecdac363e042200d85bb8b894aa20d91a1642a18,serde,org.apache.hadoop.hive.serde2.TestStatsSerde.testLazyBinarySerDe,ID,Accepted,https://github.com/apache/hive/pull/5527,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/cli,org.apache.ignite.cli.deprecated.IgniteCliInterfaceTest$Cluster.initSuccess,ID,Accepted,https://github.com/apache/ignite-3/pull/888,The PR was closed but the commit https://github.com/apache/ignite-3/commit/81851d38f6197ea414552148d9db372c09b43eb8 was added to the main branch of the repository
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbStorageEngineTest.testCreateTableWithDefaultDataRegion(TableConfiguration),ID,Accepted,https://github.com/apache/ignite-3/pull/1312,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbStorageEngineTest.testCreateTableWithDynamicCustomDataRegion(TableConfiguration),ID,Accepted,https://github.com/apache/ignite-3/pull/1312,
https://github.com/apache/incubator-kie-drools,45c3b2105ae89134e98a5d5be6adbc8d0fd65853,drools-beliefs,org.drools.beliefs.bayes.JunctionTreeBuilderTest.testCreateClique,ID,Accepted,https://github.com/apache/incubator-kie-drools/pull/6187,
https://github.com/apache/incubator-kie-drools,45c3b2105ae89134e98a5d5be6adbc8d0fd65853,drools-beliefs,org.drools.beliefs.bayes.JunctionTreeBuilderTest.testIterativeEliminationUsingEdgeAndWeigh,ID,Accepted,https://github.com/apache/incubator-kie-drools/pull/6187,
https://github.com/apache/incubator-ratis,bc9d7615d8ffa30e79a36b9fd1950af38f0f6a49,ratis-server,org.apache.ratis.server.impl.TestRetryCacheMetrics.testRetryCacheEntryCount,OD,Accepted,https://github.com/apache/incubator-ratis/pull/321,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/48
https://github.com/apache/incubator-ratis,bc9d7615d8ffa30e79a36b9fd1950af38f0f6a49,ratis-server,org.apache.ratis.server.metrics.TestLeaderElectionMetrics.testOnLeaderElectionCompletion,OD,Accepted,https://github.com/apache/incubator-ratis/pull/321,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/48
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-core/sharding-core-common,org.apache.shardingsphere.core.metadata.datasource.ShardingSphereDataSourceMetaDataTest.assertGetAllInstanceDataSourceNamesForShardingRule,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptPreparedStatementTest.assertUpdateWithExecuteUpdate,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,
