Project URL,SHA Detected,Module Path,com.alibaba.fastjson2.internal.processor.primitives.DateTypeTest.test,TZD,Accepted,https://github.com/alibaba/fastjson2/pull/3159,Merged Commit Sha,# of Commits,Issue ID,Notes,
https://github.com/apache/hop,be70e6fa1d4bf180c2766edc4c21d10fc215118b,plugins/transforms/propertyinput,org.apache.hop.pipeline.transforms.propertyinput.PropertyInputContentParsingTest.testDefaultOptions,ID,Accepted,https://github.com/apache/hop/pull/3443,47e017985507801506a9aef83d0108e2b301d426,1,,,
https://github.com/apache/hop,be70e6fa1d4bf180c2766edc4c21d10fc215118b,plugins/transforms/xml,org.apache.hop.pipeline.transforms.xml.xmlinputstream.XmlInputStreamTest.testParseXmlWithoutPrefixes_WhenSetEnableNamespaceAsTrue,ID,Accepted,https://github.com/apache/hop/pull/3463,15d79aeebe8e81e37552e34278316083b7c73729,1,,,
https://github.com/apache/hop,be70e6fa1d4bf180c2766edc4c21d10fc215118b,plugins/transforms/xml,org.apache.hop.pipeline.transforms.xml.xmlinputstream.XmlInputStreamTest.testParseXmlWithPrefixes_WhenSetEnableNamespaceAsFalse,ID,Accepted,https://github.com/apache/hop/pull/3463,15d79aeebe8e81e37552e34278316083b7c73730,1,,,
https://github.com/apache/hop,be70e6fa1d4bf180c2766edc4c21d10fc215118b,plugins/transforms/xml,org.apache.hop.pipeline.transforms.xml.xmlinputstream.XmlInputStreamTest.testParseXmlWithPrefixes_WhenSetEnableNamespaceAsTrue,ID,Accepted,https://github.com/apache/hop/pull/3463,15d79aeebe8e81e37552e34278316083b7c73731,1,,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/cli,org.apache.ignite.cli.commands.cliconfig.CliConfigSubCommandTest.noKey,ID,Accepted,https://github.com/apache/ignite-3/pull/888,,16,IGNITE-17223,The PR was closed but the commit https://github.com/apache/ignite-3/commit/81851d38f6197ea414552148d9db372c09b43eb8 was added to the main branch of the repository,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/cli,org.apache.ignite.cli.deprecated.IgniteCliInterfaceTest$Cluster.initSuccess,ID,Accepted,https://github.com/apache/ignite-3/pull/888,,16,IGNITE-17223,The PR was closed but the commit https://github.com/apache/ignite-3/commit/81851d38f6197ea414552148d9db372c09b43eb8 was added to the main branch of the repository,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/configuration,org.apache.ignite.internal.configuration.asm.ConfigurationAsmGeneratorTest.testPolymorphicErrors,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.index.RocksDbSortedIndexStorageTest.testEmptyRange,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.index.RocksDbSortedIndexStorageTest.testRowSerialization,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.abortOfInsertMakesRowNonExistentForReadByTimestamp,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.abortOfInsertMakesRowNonExistentForReadWithTxId,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.abortWriteRemovesUncommittedVersion,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.abortWriteReturnsTheRemovedVersion,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.addWriteReturnsNullIfNoUncommittedVersionExists,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.addWriteReturnsUncommittedVersionIfItExists,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.addWriteWithDifferentTxIdThrows,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.afterRemovalPreviousVersionRemainsAccessibleByTimestamp,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.afterRemovalReadByLatestTimestampFindsNothing,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.afterRemovalReadWithTxIdFindsNothing,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,94f43be512adae68c3a4548515b48ec04a6a4f73,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.commitAndAbortWriteNoOpIfNoUncommittedVersionExists,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.commitWriteMakesVersionAvailableToReadByTimestamp,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readByExactlyCommitTimestampFindsRow,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readByTimestampAfterCommitTimestampFindsRow,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,d3ee2e664508636f04c001d675791e3bb5ffdb8d,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readByTimestampAfterWriteFindsUncommittedVersion,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readByTimestampBeforeFirstVersionCommitTimestampFindsNothing,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readByTimestampBetweenVersionsFindsPreviousVersion,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readByTimestampOfLastVersionFindsLastVersion,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readByTimestampOfPreviousVersionFindsPreviousVersion,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readOfCommittedRowWithAnyTransactionIdReturnsTheRow,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readOfUncommittedRowWithCorrespondingTransactionIdReturnsTheRow,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readsCommittedVersionEvenWhenThereIsCommittedVersionBeforeIt,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.readsUncommittedVersionEvenWhenThereIsCommittedVersionBeforeIt,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.removalReturnsNullIfNoUncommittedVersionExists,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.removalReturnsUncommittedRowVersionIfItExists,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.secondUncommittedWriteWithSameTxIdReplacesExistingUncommittedWrite,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.testAbortWrite,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.testAddWrite,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.testCommitWrite,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.testReadsFromEmpty,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.testScan,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.testScanOverEmpty,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,5227513b0b7d317c4fd656372621bec409d45b28,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbMvPartitionStorageTest.testTransactionScanCursorInvariants,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbStorageEngineTest.testCreateTableWithDefaultDataRegion(TableConfiguration),ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/storage-rocksdb,org.apache.ignite.internal.storage.rocksdb.RocksDbStorageEngineTest.testCreateTableWithDynamicCustomDataRegion(TableConfiguration),ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/table,org.apache.ignite.internal.table.distributed.TableManagerTest.tableManagerStopTest,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/table,org.apache.ignite.internal.table.distributed.TableManagerTest.testApiTableManagerOnStop,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/table,org.apache.ignite.internal.table.distributed.TableManagerTest.testChangePeersAsyncRetryLogic,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/table,org.apache.ignite.internal.table.distributed.TableManagerTest.testCreateTable,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/table,org.apache.ignite.internal.table.distributed.TableManagerTest.testDoubledCreateTable,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/table,org.apache.ignite.internal.table.distributed.TableManagerTest.testDropTable,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/table,org.apache.ignite.internal.table.distributed.TableManagerTest.testGetTableDuringCreation,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/table,org.apache.ignite.internal.table.distributed.TableManagerTest.testInternalApiTableManagerOnStop,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/ignite-3,a1aa7fd4e2398c72827777ec5417d67915ff4da3,modules/table,org.apache.ignite.internal.table.distributed.TableManagerTest.testPreconfiguredTable,ID,Accepted,https://github.com/apache/ignite-3/pull/1312,de6ee0702398f9ce3022a8e265c633857f3a3d88,2,IGNITE-18080,,
https://github.com/apache/incubator-hugegraph-toolchain,1c47673eb9511d3eff0d0901012a69d7a0148cdc,hugegraph-client,org.apache.hugegraph.unit.IndexLabelTest.testIndexLabel,ID,Accepted,https://github.com/apache/incubator-hugegraph-toolchain/pull/398,e02b7d1b05f913430df9ea2a951e240f5566eb59,1,,,
https://github.com/apache/incubator-hugegraph-toolchain,1c47673eb9511d3eff0d0901012a69d7a0148cdc,hugegraph-client,org.apache.hugegraph.unit.IndexLabelTest.testIndexLabelV49,ID,Accepted,https://github.com/apache/incubator-hugegraph-toolchain/pull/398,e02b7d1b05f913430df9ea2a951e240f5566eb60,1,,,
https://github.com/apache/incubator-hugegraph-toolchain,1c47673eb9511d3eff0d0901012a69d7a0148cdc,hugegraph-client,org.apache.hugegraph.unit.IndexLabelTest.testIndexLabelV56,ID,Accepted,https://github.com/apache/incubator-hugegraph-toolchain/pull/398,e02b7d1b05f913430df9ea2a951e240f5566eb61,1,,,
https://github.com/apache/incubator-kie-drools,45c3b2105ae89134e98a5d5be6adbc8d0fd65853,drools-beliefs,org.drools.beliefs.bayes.JunctionTreeBuilderTest.testCreateClique,ID,Accepted,https://github.com/apache/incubator-kie-drools/pull/6187,a586bb421087d9e4796ffd8e59875c486c7d7ecb,1,,,
https://github.com/apache/incubator-kie-drools,45c3b2105ae89134e98a5d5be6adbc8d0fd65853,drools-beliefs,org.drools.beliefs.bayes.JunctionTreeBuilderTest.testIterativeEliminationUsingEdgeAndWeigh,ID,Accepted,https://github.com/apache/incubator-kie-drools/pull/6187,a586bb421087d9e4796ffd8e59875c486c7d7ecb,1,,,
https://github.com/apache/incubator-kie-drools,8440dc2d4b95412a05a3c7b9501993e1ace9b496,drools-decisiontables,org.drools.decisiontable.parser.RuleWorksheetParse2Test.packageLevelAttributesShouldNotBeDuplicated,ID,Accepted,https://github.com/apache/incubator-kie-drools/pull/5610,4703e1241c07582aa2c30c74857af84964eb888c,1,,,
https://github.com/apache/incubator-kie-drools,8440dc2d4b95412a05a3c7b9501993e1ace9b496,drools-decisiontables,org.drools.decisiontable.parser.RuleWorksheetParseFromFileTest.testWorkbookParse,ID,Accepted,https://github.com/apache/incubator-kie-drools/pull/5610,4703e1241c07582aa2c30c74857af84964eb888c,1,,,
https://github.com/apache/incubator-ratis,bc9d7615d8ffa30e79a36b9fd1950af38f0f6a49,ratis-server,org.apache.ratis.server.impl.TestRetryCacheMetrics.testRetryCacheEntryCount,OD,Accepted,https://github.com/apache/incubator-ratis/pull/321,39480bf96f9f3df3a0a5b38a987b7eb89f8ef85a,2,RATIS-1203,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/48,
https://github.com/apache/incubator-ratis,bc9d7615d8ffa30e79a36b9fd1950af38f0f6a49,ratis-server,org.apache.ratis.server.metrics.TestLeaderElectionMetrics.testOnLeaderElectionCompletion,OD,Accepted,https://github.com/apache/incubator-ratis/pull/321,39480bf96f9f3df3a0a5b38a987b7eb89f8ef85a,2,RATIS-1203,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/48,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-core/sharding-core-common,org.apache.shardingsphere.core.metadata.datasource.ShardingSphereDataSourceMetaDataTest.assertGetAllInstanceDataSourceNamesForShardingRule,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,14a106d72ca1357670f1943c281c25b1f353fb3a,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-orchestration/sharding-orchestration-core,org.apache.shardingsphere.orchestration.internal.registry.config.service.ConfigurationServiceTest.assertPersistConfigurationForMasterSlaveRuleWithAuthenticationAndIsNotOverwriteAndConfigurationIsNotExisted,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3109,23610f4ef80b0283ff21d19e1a7a3aad2bde2f6e,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-orchestration/sharding-orchestration-core,org.apache.shardingsphere.orchestration.internal.registry.config.service.ConfigurationServiceTest.assertPersistConfigurationForMasterSlaveRuleWithAuthenticationAndIsOverwrite,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3109,23610f4ef80b0283ff21d19e1a7a3aad2bde2f6e,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-orchestration/sharding-orchestration-core,org.apache.shardingsphere.orchestration.internal.registry.config.service.ConfigurationServiceTest.assertPersistConfigurationForShardingRuleWithAuthenticationAndIsNotOverwriteAndConfigurationIsNotExisted,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3109,23610f4ef80b0283ff21d19e1a7a3aad2bde2f6e,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-orchestration/sharding-orchestration-core,org.apache.shardingsphere.orchestration.internal.registry.config.service.ConfigurationServiceTest.assertPersistConfigurationForShardingRuleWithAuthenticationAndIsOverwrite,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3109,23610f4ef80b0283ff21d19e1a7a3aad2bde2f6e,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.datasource.MasterSlaveDataSourceTest.assertGetDatabaseProductName,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3072,fabf6e606adfec7993abe595bb88ec2a4f566791,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptPreparedStatementTest.assertDeleteWithExecute,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,14a106d72ca1357670f1943c281c25b1f353fb3a,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptPreparedStatementTest.assertInsertWithBatchExecute,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,14a106d72ca1357670f1943c281c25b1f353fb3a,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptPreparedStatementTest.assertInsertWithExecute,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,14a106d72ca1357670f1943c281c25b1f353fb3a,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptPreparedStatementTest.assertInsertWithExecuteWithGeneratedKey,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,14a106d72ca1357670f1943c281c25b1f353fb3a,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptPreparedStatementTest.assertUpdateWithExecuteUpdate,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,14a106d72ca1357670f1943c281c25b1f353fb3a,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptStatementTest.assertDeleteWithExecute,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,14a106d72ca1357670f1943c281c25b1f353fb3a,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptStatementTest.assertInsertWithExecute,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,14a106d72ca1357670f1943c281c25b1f353fb3a,1,,,
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptStatementTest.assertInsertWithExecuteWithGeneratedKey,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,14a106d72ca1357670f1943c281c25b1f353fb3a,1,,,
